ID COMERCIO,EMPRESA,DIRECCION,TELEFONOS,PROPIETARIO,ANTIGÜEDAD,MAYORISTA,MINORISTA,SERVICIOS,TIPO,FAMILIAR?,RUC,LATITUD,LONGITUD,RUBRO
416,DESPENSA SILVA,CALLE TTE ROJAS SILVA,0,MUJER,120,NO,SÍ,NO,MICRO,NO,0,-23.39912,-57.43059,BARES Y COPETINES
417,BODEGA SAN MIGUEL,SOLDADO DESCONOCIDO,0,HOMBRE,36,NO,SÍ,NO,MICRO,NO,0,-23.4011,-57.43509,SALONES DE BELLEZA
418,DESPENSA A Y V,SOLDADO DESCONOCIDO,0,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,0,-23.40109,-57.43506,GOMERIAS
419,COMERCIAL DIAZ,CALLE TTE ROJAS SILVA,981354146,HOMBRE,240,NO,SÍ,NO,MICRO,NO,1278672-1,-23.39907,-57.43107,BARES Y COPETINES
420,FERNANDO,GENERAL CABALLERO,972922335,HOMBRE,6,NO,SÍ,NO,MICRO,SÍ,0,-23.39718,-57.4353,AUTOMOTORES - Talleres Mecanicos
421,MARIA ESTAMILAA DESPENSA ,FRENANDO DE LA MORA CASI PINEDO ,0,MUJER,120,NO,SÍ,NO,MICRO,NO,0,-23.39784,-57.44209,CARPINTERIAS MECANICAS
422,PELUQUERIA PELUKI,FERNANDO DE LA MORA C/ PINEDO,985252470,HOMBRE,36,NO,NO,SÍ,MICRO,NO,0,-23.39783,-57.44229,BODEGAS
423,CM ELECTRONICA,JOSE DOMINGO LOMBARDO,0,HOMBRE,6,NO,NO,SÍ,MICRO,NO,0,-23.40115,-57.43462,CARNICERIAS
424,RECEPCIONES VANESA,CALLE TTE ROJAS SILVA,331241212,MUJER,60,NO,NO,SÍ,MICRO,NO,1530221-0,-23.39901,-57.43141,ALMACENES RAMOS GENERALES
425,SAN CAYETANO,VILLA ARMANDO,0,HOMBRE,3,NO,SÍ,NO,MICRO,NO,0,-23.39914,-57.43393,DESPENSAS
426,ROMMY NOVEDADES,FERANANDO DE LA MORA C/ PINEEDO,971270056,MUJER,120,NO,SÍ,NO,MICRO,NO,0,-23.39808,-57.44191,HOSPEDAJES
427,BARATOTE MAXICENTER,ASUNCIÓN C/ ANDRES MIASNICOFF,331241046,HOMBRE,48,NO,SÍ,SÍ,MICRO,NO,2869801-0,-23.4037,-57.44992,ALCOHOL - Ventas
428,SAN CAYETANO,TENIENTE ADOLFO Y JOSÉ CANLE,972205157,HOMBRE,180,NO,SÍ,NO,MICRO,SÍ,0,-23.39924,-57.42638,DESPENSAS
429,AVR REFRIGERACION,13 TUYUTI,971827422,HOMBRE,36,NO,NO,SÍ,MICRO,NO,0,-23.4003,-57.43428,BARES Y COPETINES
430,DESPENSA MIRTA,CALLE TTE ROJAS SILVA,331243246,MUJER,60,NO,SÍ,NO,MICRO,NO,2908248-0,-23.39906,-57.43191,ALMACENES RAMOS GENERALES
431,NOVEDADED VERA,MADRINA DE GUERRA ,0,MUJER,3,NO,SÍ,NO,MICRO,NO,0,-23.39803,-57.43412,DESPENSAS
432,GOMERIA Y LAVADERO CHOPI,FERNANDO DE LA MORA ESQ. PINEDO,0,HOMBRE,24,NO,NO,SÍ,MICRO,NO,0,-23.39791,-57.44167,DESPENSAS
433,COPETIN ÑA SANDRA,13 TUYUTI ,0,MUJER,9,NO,NO,SÍ,MICRO,NO,0,-23.4003,-57.43331,MOTOCICLETAS - Taller
434,CONSULTORIO DENTAL,MARINA DE GUERRA CASI TTE ROJAS SILVA ,971646005,MUJER,18,NO,NO,SÍ,MICRO,NO,4865229-6,-23.39844,-57.43235,DESPENSAS
435,COPETING SAN LUCAS,MADRINA DE GUERRA,0,MUJER,12,NO,SÍ,NO,MICRO,SÍ,0,-23.39945,-57.43484,PELUQUERIAS
436,SAN LUIS,TENIENTE RODRIGUES Y MADRINA DE GUERRA,971905024,HOMBRE,36,NO,SÍ,NO,MICRO,NO,3527905-2,-23.39726,-57.43364,CAMIONES - Taller Mecanico
437,DE TODO UN POCO,13 TUYUTI,0,HOMBRE,18,NO,NO,SÍ,MICRO,NO,0,-23.4003,-57.43323,PELUQUERIAS
438,ÑA OLGA,TENIENTE ROJA SILVA CASI LOMBARDO,971369756,MUJER,84,NO,SÍ,NO,MICRO,SÍ,0,-23.39946,-57.43496,DESPENSAS
439,POLLERIA LOS AMIGOS,AV PINEDO,971270945,HOMBRE,24,NO,SÍ,NO,MICRO,NO,0,-23.39761,-57.44155,LAVANDERIAS
440,TATUAJES.SA,JUAN C GARCIA,0,HOMBRE,45,NO,NO,SÍ,MICRO,NO,0,-23.40029,-57.43326,DESPENSAS DE BEBIDAS
441,DESPENSA OURO FINO,CALLE MADRINA DE GUERRA,0,MUJER,12,NO,SÍ,NO,MICRO,NO,0,-23.39805,-57.43078,GOMERIAS
442,BICICLETERIA EL CICLÓN,TENIENTE ROJA SILVA CASI LOMBARDO,973594201,HOMBRE,240,NO,SÍ,NO,MICRO,SÍ,0,-23.39947,-57.4351,DECORACIONES DE EVENTOS Y  FIESTAS
443,JC,JOSÉ ROMAÑACH Y TENIENTE ADOLFO ROJAS SILVA,971801102,HOMBRE,8,NO,SÍ,NO,MICRO,NO,0,-23.39912,-57.42667,TAPICERIAS - Muebles
444,SANTO DOMINGO,MADRINA DE GUERRA CASI TENIENTE RODRIGUES,985596670,MUJER,180,NO,SÍ,NO,MICRO,NO,0,-23.39715,-57.43387,CENTROS DE BELLEZA - Ver: Salones de Belleza
445,ACADEMIA DE DANZAS ELINA CORRALES,AQUIDABAN CASI  JUNA PRESVITERO GARCIA,982132472,MUJER,72,NO,SÍ,NO,MICRO,NO,4313079-8,-23.39715,-57.43391,PELUQUERIAS
446,MARIA AUXILIADORA,AV PINEDO,982852318,MUJER,24,NO,NO,SÍ,MICRO,SÍ,0,-23.39886,-57.4415,VERDULERIAS
447,ÑATA,MADRINA DE AGUERRA CAPILAN LOMBARDO,972719028,MUJER,180,NO,SÍ,NO,MICRO,NO,1910625-4,-23.39715,-57.43446,MERCERIAS
448,TAPICERIA EL TAPICERO ,TNTE RODRIGUEZ,0,HOMBRE,32,NO,SÍ,SÍ,MICRO,SÍ,0,-23.40093,-57.43347,BODEGAS
449,AVALOS RECEPCIONES,TENIENTE ROJA SILVA CASI CABRERA,(0331)243204,ORGANIZACION,96,NO,SÍ,NO,MICRO,SÍ,4726453-5,-23.3995,-57.43568,AUTOSERVICES
450,CC  INFORMÁTICA ,PRF C/MONSRÑOR BOGARIN,971835646,HOMBRE,72,NO,NO,SÍ,MICRO,NO,3988073-7,-23.3998,-57.44384,PANADERIAS
451,DARY SHOP,ASUNCION Y AV PINEDO,971289656,MUJER,3,NO,SÍ,NO,MICRO,NO,3225583-3,-23.39897,-57.44185,GOMERIAS
452,RECEPCION SOL,MADRINA DE GUERRA ,0331 241817,MUJER,180,NO,SÍ,NO,MICRO,NO,1310625-4,-23.39712,-57.43445,LAVANDERIAS
453,SERVITEC,AVENIDA PINEDO,331243710,HOMBRE,66,NO,SÍ,NO,MICRO,NO,5051222-6,-23.39882,-57.44206,CARNICERIAS
454,DON JUAN,TNTE RODRIGUES,98761531,HOMBRE,18,NO,SÍ,NO,MICRO,NO,0,-23.40138,-57.43349,DESPENSAS
455,FEME,TENIENTE CABRE ESQUINA ROJA SILVA,972846539,HOMBRE,180,NO,NO,SÍ,MICRO,SÍ,167990-0,-23.39955,-57.43569,BARES Y COPETINES
456,SAN ISIDRO,MONSEÑOR BOGARIN C/ PROFESOR MIANICOFF,331242102,HOMBRE,144,NO,SÍ,NO,MICRO,SÍ,4584307-4,-23.40016,-57.44331,CELULAR - Reparaciones
457,M Y N COPETIN ,ASUNCIÓN CASI PINEDO ,0,MUJER,6,NO,SÍ,NO,MICRO,SÍ,0,-23.39933,-57.44189,DESPENSAS
458,PANIFICADORA HERMOSA ,ASUNCIÓN ,973738912,MUJER,288,SÍ,SÍ,NO,MICRO,SÍ,3711000756,-23.39913,-57.4423,AUTOSERVICES
459,SANTO DOMINGO 1,CAPITAN LESCANO CASI AQUIDABAN,0331 243006,MUJER,420,NO,SÍ,NO,MICRO,NO,0,-23.39604,-57.43436,CENTROS COMERCIALES
460,ALMACÉN BONANZA,MONSENOR BOGARIN C/ 2 DE MAYO,0331 242009,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,389158-3,-23.40009,-57.44308,ALMACEN DE SUELAS
461,ALMACEN PINEDO,AV AGUSTIN F DE PINEDO,0,HOMBRE,60,NO,SÍ,NO,MICRO,NO,0,-23.39882,-57.44153,DESPENSAS
462,BR NORTE,GENERAL BERNARDINO CABALLERO ESQUINA QUEIROZ CANDIA,243531,ORGANIZACION,60,NO,NO,SÍ,PEQUEÑA,SÍ,80022141-9,-23.40797,-57.42862,PELUQUERIAS
463,LAVADERO RIOS ,ISABEL SANABRIA ,976822870,HOMBRE,2,NO,NO,SÍ,MICRO,NO,615665-7,-23.4081,-57.42762,ELECTRONICA - Instalaciones
464,DESPENSA GALARZA,OBRERO CASI 2 DE MAYO,0,MUJER,96,NO,SÍ,NO,MICRO,SÍ,0,-23.3969,-57.44216,FIESTAS Y RECEPCIONES - Servicios Integrales
465,LAVADERO TIO ENRRI,AV PINEDO Y CAP MANUEL FERNANDEZ,984622101,HOMBRE,3,NO,NO,SÍ,MICRO,NO,0,-23.39707,-57.44162,BEBIDAS - Depositos de
466,OROITE,EMILIANO R FERNADEZ Y MAYOR LORENZO MEDINA ,973669957,HOMBRE,60,NO,SÍ,NO,MICRO,NO,2543824-7 ,-23.408,-57.4273,CONFECCIONES
467,DESPENSA SAN MIGUEL,OBRERO CASI PINEDO,331242184,HOMBRE,48,NO,SÍ,NO,MICRO,SÍ,0,-23.39582,-57.44194,ELECTRONICOS - Equipos y Accesorios
468,CASA RAMOS,ANDRES MIANICOFF C/ MONSEÑOR MARISEVICH,0331 241927,HOMBRE,48,NO,SÍ,NO,MICRO,NO,540070-8,-23.40061,-57.44373,HERRERIAS DE OBRA
469,DEPENSA LA BLANCA,MANUEL IRALA FERNANDEZ C AV PINEDO,331242139,MUJER,336,NO,SÍ,NO,MICRO,SÍ,0,-23.397,-57.44219,EQUIPOS DE REFRIGERACION PARA TRANSPORTES
470,JORGITO ,EMILIANO R FERNÁNDEZ ENTRE DON BOSCO Y MAYOR LORENZO MEDINA ,331240650,HOMBRE,240,NO,SÍ,NO,MICRO,SÍ,610796-6,-23.40783,-57.42695,DESPENSAS
471,TALLER SAN MIGUEL,OBRERO Y PINEDO,331242184,HOMBRE,48,NO,NO,SÍ,MICRO,SÍ,0,-23.39582,-57.44194,DESPENSAS
472,VITALVET,GENERAL BERBARDINO CABALLERO CASI EMILIANO R FERNANDEZ,97818781,MUJER,6,NO,NO,SÍ,MICRO,SÍ,4179828-7,-23.40751,-57.42704,GOMERIAS
473,MINGO ,MAYOR LORENZO MEDINA ,971867917,HOMBRE,1,NO,NO,SÍ,MICRO,SÍ,0,-23.40791,-57.42623,RESTAURANTES
474,TALLER DE MOTOS,MARISEVICH C/ 2 DE MAYO ,0,HOMBRE,360,NO,NO,SÍ,MICRO,NO,0,-23.40112,-57.44344,ODONTOLOGIA - Clinicas
475,HOSPEDAJE ÑA CHIQUITA,MANUEL IRALA FERNANDEZ Y 2 DE MAYO,331240705,MUJER,216,NO,NO,SÍ,MICRO,SÍ,1808032-4,-23.39698,-57.44281,BARES Y COPETINES
476,I.V.E.,PINEDO CASI OBRERO,981409793,MUJER,24,NO,SÍ,NO,MICRO,SÍ,709677_1,-23.39564,-57.44165,CARPINTERIA - Ensenanza Tecnica
477,SAN AGUSTÍN ,MAYOR LORENZO MEDINA BERNARDINO CABALLERO ,0,ORGANIZACION,44,NO,SÍ,SÍ,PEQUEÑA,SÍ,3178038-5,-23.40755,-57.42569,MERCERIAS
478,NORAH,ANDRES MIANICFF C FERNANDO DE LA MORA,331240550,MUJER,84,NO,NO,SÍ,MICRO,SÍ,0,-23.39738,-57.44371,ALMACEN DE SUELAS
479,FOTO AVENIDA ,HERMINIO MENDOZA Y SAN JOSE,972998644,HOMBRE,540,NO,NO,SÍ,MICRO,SÍ,0,-23.40216,-57.44276,POLLERIAS
480,BODEGA TIKO ,ANDRES MIANICOFF CASI FERNANDO DE LA MORA,971968906,HOMBRE,48,SÍ,SÍ,NO,MICRO,SÍ,2807452-1,-23.39709,-57.44392,TATUAJES
481,TALLER Y GOMERIA,OBRERO CASI 2 DE MAYO,975539980,HOMBRE,24,NO,NO,SÍ,MICRO,SÍ,0,-23.3959,-57.44309,DESPENSAS
482,FEME,TENIENTE CABRE ESQUINA ROJA SILVA,972846539,HOMBRE,180,NO,NO,SÍ,MICRO,SÍ,167990-0,-23.39955,-57.43569,MOTOCICLETAS - Taller
483,FISIOVIDA,JUANA FERNANDEZ ALONZO C MANUEL IRALA FERNANDEZ,331243623,MUJER,36,NO,NO,SÍ,MICRO,NO,0,-23.39693,-57.44493,DESPENSAS
484,DESPENSA DIVINO NIÑO,HERMINIO MENDOZA C/2 .  MAYO ,971849084,HOMBRE,120,NO,SÍ,NO,MICRO,SÍ,824171-6,-23.4022,-57.44289,DESPENSAS
485,LA FAMILIA,MADRINA DE GUERRA,0973 431077,HOMBRE,72,NO,SÍ,NO,MICRO,SÍ,0,-23.39796,-57.43309,ACADEMIAS DE DANZAS - Institutos
486,FOTOCOPIADORA OSCAR ,JUANA FERNÁNDEZ  DE ALONSO CASI MANUEL IRALA FERNÁNDEZ ,982231635,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,1355299-6,-23.39695,-57.44517,BARES Y COPETINES
487,YAMILE RECEPCIONES,MADRINA DE GUERRA CASI MEDICO DEL CHACO,972294330,MUJER,72,NO,SÍ,NO,MICRO,SÍ,3575333-1,-23.398,-57.43285,DESPENSAS
488,D S ATELIER ,AVENIDA HERMINIO MENDOZA C/ 2 DE MAYO,972619112,MUJER,30,NO,NO,SÍ,MICRO,SÍ,2062053-5,-23.40217,-57.44328,TAPICERIAS - Accesorios
489,ALAJA VIT,JUANA DE ALONZO ENTRE FERNANDO DE LA MORA,976941960,MUJER,12,NO,SÍ,SÍ,MICRO,SÍ,3449016-7,-23.39738,-57.44519,"ALQUILERES - Mesas, Sillas y Afines"
490,DESPENSA,ANDRES MIANICOFF Y OBRERO,0,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,0,-23.39548,-57.44391,"COMPUTADORAS - Servicio Integral de - Ver: Computacion, Servicios Varios"
491,HOSPEDAJE  CANARIAS ,JUANA DE ALONSO 413,331243270,MUJER,7,NO,NO,SÍ,MICRO,SÍ,5220491-0,-23.39764,-57.44506,ARTICULOS DE MERCERIA
492,FABYMAR,ANDRES MEAINICOFF Y GUMERCINSO SOSA,971812779,MUJER,1,NO,SÍ,NO,MICRO,SÍ,0,-23.39499,-57.44373,FIESTAS Y RECEPCIONES - Servicios Integrales
493,CONFECCIONES TOTI,MEDICOS DEL CHACO,972438268,MUJER,24,NO,SÍ,NO,MICRO,SÍ,0,-23.39711,-57.43294,TELEFONIA - Servicios
494,DESPENSA CHELI,MANUEL IRALA FERNANDEZ Y JUANA DE ALONZO,0,HOMBRE,15,NO,SÍ,NO,MICRO,SÍ,0,-23.39705,-57.44552,AUTOSERVICES
495,PETRONA AGUILAR,OFRERITO BOO ENTRE TENIENTE RODRIGUES,973817455,MUJER,360,NO,SÍ,NO,MICRO,NO,0,-23.39606,-57.43289,AUTOGAS - Surtidores
496,DESPENSA 3 HNAS Y BODEGA,JUANA MARIA DE ALONSO ENTRE OBRERO,992567850,MUJER,360,NO,SÍ,NO,MICRO,SÍ,0,-23.39594,-57.44466,AUTOMOTORES - Talleres Mecanicos
497,TALLER CHAPARRO,TENIENTE RODRIGUES Y MADRINA DE GUERRA,0331 240453,HOMBRE,516,NO,SÍ,NO,MICRO,SÍ,1186683,-23.39563,-57.43353,DESPENSAS
498,HERRERIA ARTISTICA PEREIRA,GUALBERTO CARDUZ ,971834617,HOMBRE,132,NO,SÍ,NO,MICRO,NO,0,-23.39541,-57.43425,ABOGADOS
499,GOMERIA AMERICANO,GUALBERTO CARDUZ ,972932084,HOMBRE,96,NO,SÍ,NO,MICRO,SÍ,0,-23.39559,-57.43458,PANADERIAS
500,COPETIN TATI,MEDICOS DEL CHACO C/ PA I PEREZ,331240324,MUJER,204,NO,SÍ,NO,MICRO,SÍ,1034799-2,-23.39707,-57.43853,DESPENSAS
501,DEPENSA LAS MELLIZAA,AV GUALBERTO CARDUZ,984966152,MUJER,1,NO,NO,SÍ,MICRO,NO,2903866-9,-23.39719,-57.43821,RAMOS GENERALES -Ver: Almacenes Ramos Generales
502,BODEGA MEDINA,AVENIDA  GUALVERTO CARDUZ ,972822138,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,4058690-1,-23.39697,-57.43797,BODEGAS
503,RAFI NORTE,RUTA BERNANRDINO CABALLERO,986240471,HOMBRE,24,NO,NO,SÍ,MICRO,NO,4701132-7,-23.40701,-57.42617,ESTACIONES DE SERVICIOS
504,EL IMPERIO DE LAS MASCOTAS,AV 2000,971842324,ORGANIZACION,6,NO,NO,SÍ,MICRO,NO,0,-23.3971,-57.4381,LAVADEROS DE AUTOVEHICULOS
505,ASUNCION EXPRESS,RUTA GRAL. BERNARDINO CABALLERO,992207560,HOMBRE,12,NO,NO,SÍ,MICRO,NO,0,-23.40694,-57.42623,ALMACENES RAMOS GENERALES
506,DESPENZA CARDOZO,RUTA GRAL. BERNARDINO CABALLERO,0,HOMBRE,24,SÍ,SÍ,NO,MICRO,NO,0,-23.40702,-57.42678,EQUIPOS DE LAVADEROS - Mantenimientos
507,SALON DE BELLEZA RUTH,RUTA GRAL. BERNARDINO CABALLERO,973855837,MUJER,24,NO,NO,SÍ,MICRO,NO,0,-23.40708,-57.42678,ALMACENES RAMOS GENERALES
508,MARIAM MODAS,RUTA GRAL. CABALLERO,0,MUJER,60,NO,SÍ,NO,MICRO,NO,0,-23.4071,-57.42722,MATERIALES DE CONSTRUCCION
509,TALLER DE MOTOS GIRETT,AV GUALBERTO CARDUZ C/ TENIENTE CABRERA,971327805,HOMBRE,84,NO,NO,SÍ,MICRO,NO,0,-23.39599,-57.4361,ALMACENES RAMOS GENERALES
510,PELUQUERIA CRIS,RUTA GRAL. BERNARDINO CABALLERO,992514848,MUJER,408,NO,NO,SÍ,MICRO,NO,0,-23.40709,-57.42728,BOUTIQUES
511,HERRERIA YIYO,AV GUALBERTO CARDUZ,971564199,HOMBRE,180,NO,NO,SÍ,MICRO,NO,2075480-9,-23.39556,-57.4352,GOMERIAS - Equipamientos
512,DESPENSA LA FAMILIA,RUTA GRAL CABALLERO,971355166,HOMBRE,36,NO,SÍ,NO,MICRO,NO,0,-23.40755,-57.42819,CLINICAS VETERINARIAS - Ver: Veterinarias
513,HD REPARACIONES,RUTA GRAL. BERNARDINOCABALLERO,971355166,HOMBRE,120,NO,NO,SÍ,MICRO,SÍ,2988516-7,-23.40751,-57.42819,HERRERIAS DE OBRA
514,FLORERÍA SAN NICOLAS ,AVENIDA  GUALBERTO CARDUZ,976993125,HOMBRE,60,SÍ,SÍ,NO,MICRO,SÍ,1963436,-23.39531,-57.43516,CAMIONES - Taller Mecanico
515,JR PESCA ,ENFERMERA DEL CHACO AVEBIDA BOQUERON,995656810,MUJER,60,NO,SÍ,NO,MICRO,NO,655243-9,-23.40199,-57.42545,HOSPEDAJES
516,PELUQUERIA INA,RUTA GRAL. CABALLERO,975880719,MUJER,12,NO,NO,SÍ,MICRO,NO,0,-23.40739,-57.42839,MERCERIAS
517,ROPERIA LUCY,AV GUALBERTO CARDUZ,971954138,MUJER,2,NO,SÍ,NO,MICRO,SÍ,2584573,-23.39529,-57.43492,ESTACIONES DE SERVICIOS
518,BETTY,MAYOR LORENZO MEDINA Y TENIENTE SEMIDEI,0,MUJER,5,NO,SÍ,NO,MICRO,SÍ,0,-23.40855,-57.43234,CONFECCIONES
519,LAVADERO  GIRETT,AVENIDA GUALBERTO CARDUZ,986607036,HOMBRE,24,NO,NO,SÍ,MICRO,SÍ,0,-23.3951,-57.43479,FOTOGRAFIAS
520,DISTRIBUIDORA DEL NORTE S.R.L,DON BOSCO ESQUINA JUAN CANDIA,331243580,ORGANIZACION,72,SÍ,SÍ,NO,PEQUEÑA,SÍ,80011103-6,-23.40766,-57.42878,BODEGAS
521,MARLY RAMIRES,MARCELINO MEDINA CASI EMILIANO F. FERNANDES,973167364,MUJER,96,NO,SÍ,NO,MICRO,SÍ,0,-23.40331,-57.42693,GOMERIAS
522,PEREZ RAMIREZ,PADRE MARCELINO MEDINA,0,MUJER,60,NO,SÍ,NO,MICRO,NO,0,-23.40347,-57.42752,AUTOMOTORES - Talleres Mecanicos
523,PELUQUERIA NUEVOS ESTILOS,AV GUALBERTO CARDUZ,975816301,HOMBRE,5,NO,NO,SÍ,MICRO,SÍ,0,-23.39512,-57.4344,EQUIPOS PARA FISIOTERAPIA
524,GOMERIA SAN JUAN ,AVENIDA GUALBERTO CARDUZ,0,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,0,-23.39459,-57.43506,DESPENSAS
525,PELUQUERIA F.A,PADRE FERMIN SARMIENTO ESQUINA JUAN QUEIROZ,982463669,HOMBRE,12,NO,NO,SÍ,MICRO,NO,0,-23.40644,-57.42836,LIBRERIAS
526,DESPENSA CABUREI,JORGE MIRANDA ENTRE OCTAVA PROYECTADA,973436357,HOMBRE,302,NO,SÍ,NO,MICRO,SÍ,0,-23.39416,-57.44612,PASTELERIAS
527,DEPENSA BASAN,AVDA. PBRO. JUAN QUEIROZ CANDIA ,975279408,HOMBRE,72,NO,SÍ,NO,MICRO,NO,0,-23.40614,-57.4288,FOTOCOPIADORAS - Insumos
528,DESPENSA LILI Y ROPERIA,GUMERCINDO SOSA ,982360550,HOMBRE,8,NO,SÍ,NO,MICRO,SÍ,0,-23.39478,-57.44598,FIESTAS Y RECEPCIONES - Servicios Integrales
529,MUNDO PLAY,AVDA. PBRO. JUAN QUEIROZ CANDIA,331242830,HOMBRE,96,NO,SÍ,NO,MICRO,NO,3561925-2,-23.40536,-57.42872,IMPRESIONES SERIGRAFICAS - Ver: Serigrafia
530,FLEITAS & HIJOS,AVENIDA BERNARDINO CABALLERO CASI TENIENTE RODRIGUEZ,331241779,HOMBRE,420,NO,SÍ,NO,MICRO,SÍ,1385465-8,-23.40934,-57.43398,ARTICULOS DE BAZAR
531,TALLER LUIS,AVDA. PBRO JUAN QUEIROZ,971599027,HOMBRE,48,NO,NO,SÍ,MICRO,NO,0,-23.40518,-57.42877,ALMACENES RAMOS GENERALES
532,DESPENSA RIKY,SEBASTIAN MIRANDA CASI GUMERCINDO SOSA,986584959,MUJER,72,NO,SÍ,NO,MICRO,SÍ,0,-23.39528,-57.44602,HOSPEDAJES
533,LUZ MAR EXCLUSIVIDADES,DR FRANCIA CASI QUEROS CANDIA,985926578,MUJER,5,NO,SÍ,NO,MICRO,SÍ,4274035-5,-23.40434,-57.42846,ALMACENES RAMOS GENERALES
534,CHAPERIA Y PINTURA,CALLE RODRIGUES DE FRANCIA ,973378310,HOMBRE,120,NO,NO,SÍ,MICRO,NO,0,-23.40454,-57.42835,ALMACENES RAMOS GENERALES
535,MOTO CAR,AV GUALBERTO CARDUZ,972459439,HOMBRE,69,NO,NO,SÍ,MICRO,NO,3678750-7,-23.39367,-57.4312,BODEGAS
536,DESPENSA ÑA LUCI,JUANA DE ALONZO Y OBRERO,0,MUJER,36,NO,SÍ,NO,MICRO,SÍ,0,-23.39618,-57.4451,MATERIALES DE CONSTRUCCION
537,KURE-I,VILLARICA Y OCTAVA PROYECTADA,971290723,HOMBRE,240,NO,SÍ,NO,MICRO,NO,3532334-5,-23.40419,-57.42864,HERRERIAS ARTISTICAS
538,SANTA MONICA ,AVENIDA  GUALBERTO CARDUZ,976531526,HOMBRE,120,NO,SÍ,NO,MICRO,SÍ,6360458-2,-23.39347,-57.4304,CAMIONES - Taller Mecanico
539,BODEGUITA,TENIENTE CLORINDO RODRIGUEZ Y MAYOR LORENZO MEDINA,973113207,MUJER,4,NO,SÍ,NO,MICRO,NO,0,-23.40837,-57.43408,ALMACENES RAMOS GENERALES
540,MINIMERCADO ÑA FELI,CALLE SARMIENTO,331242852,MUJER,216,NO,SÍ,NO,MICRO,NO,0,-23.40642,-57.42704,ARTICULOS DE BAZAR
541,ALVIDES,YTORORO ENFERMERA DEL CHACO,971807887,HOMBRE,96,NO,SÍ,NO,MICRO,NO,0,-23.40533,-57.42559,PELUQUERIAS
542,H&D,MAYOR LORENZO MEDINA Y TENIENTE CLORINDA,0,MUJER,9,NO,SÍ,NO,MICRO,SÍ,0,-23.40845,-57.43386,BODEGAS
543,ARALUF,AV GUALBERTO CARDUZ,984142163,ORGANIZACION,180,SÍ,SÍ,NO,MICRO,SÍ,0,-23.39313,-57.43025,IMPRENTAS
544,SALON DE BELLEZA DALMA,CALLE SARMIENTO,981162311,MUJER,144,NO,NO,SÍ,MICRO,NO,0,-23.40639,-57.42693,CLINICAS VETERINARIAS - Ver: Veterinarias
